Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1502.808165
FDW14,OUT017,1372.401874
NCN55,OUT010,1245.316351
FDQ58,OUT017,2453.605216
FDY38,OUT027,5467.249067
FDH56,OUT046,1965.077691
FDL48,OUT018,601.9138958
FDC48,OUT027,2366.353986
FDN33,OUT045,1457.251877
FDA36,OUT017,2871.879843
FDT44,OUT017,2029.521949
FDQ56,OUT045,1461.616318
NCC54,OUT019,1199.02145
FDU11,OUT049,2188.262629
DRL59,OUT013,698.8749189
FDM24,OUT049,2604.109166
FDI57,OUT045,3746.818835
DRC12,OUT018,2926.91909
NCM42,OUT027,2754.24007
FDA46,OUT010,907.1791194
FDA31,OUT013,3083.921932
NCJ31,OUT035,3282.716004
FDG52,OUT046,738.4702845
NCL19,OUT019,371.3785267
FDS10,OUT035,3028.835488
FDX22,OUT010,1148.313828
NCF19,OUT035,855.0206856
NCE06,OUT046,2440.836671
DRC27,OUT046,3484.486775
FDE21,OUT035,1985.657308
NCR42,OUT019,0
FDX51,OUT018,2689.432973
NCR06,OUT018,467.8446234
FDU31,OUT027,5518.173656
FDU59,OUT017,2306.707325
FDR03,OUT027,5257.571851
FDS49,OUT027,2657.98421
FDD48,OUT010,155.9242472
NCF18,OUT017,3075.719832
NCD43,OUT027,2650.10957
NCD54,OUT018,2006.800678
FDY19,OUT010,13.25776827
NCY54,OUT017,2721.604301
NCL19,OUT018,2076.972792
FDP23,OUT010,923.7107463
FDC26,OUT013,2048.098121
FDR14,OUT010,0
NCS41,OUT035,3121.644501
FDF41,OUT035,3947.381786
FDU34,OUT046,2006.341713
DRH11,OUT046,933.4810662
FDM03,OUT013,1862.457707
FDS31,OUT017,3117.076834
FDJ20,OUT017,2112.721884
FDV44,OUT027,4643.140971
FDG02,OUT049,3032.872763
FDA09,OUT013,3315.002594
FDT04,OUT013,622.2814572
FDL58,OUT019,1366.40174
FDE52,OUT045,1345.425959
FDW12,OUT035,2444.264709
FDL51,OUT017,3346.344012
NCY42,OUT027,3065.755192
FDR07,OUT017,1653.18789
FDN40,OUT045,2277.297929
FDB35,OUT027,2749.306411
FDA22,OUT017,2897.075546
NCL06,OUT046,4314.680985
FDI35,OUT013,3247.62513
NCW42,OUT045,3416.005953
NCX06,OUT049,3139.810267
FDC37,OUT027,2943.23901
FDZ14,OUT018,1835.168045
DRG49,OUT049,4695.547378
NCG06,OUT045,3582.781305
DRC36,OUT045,2705.454501
FDV21,OUT019,196.8758369
FDB53,OUT046,2508.917437
DRP47,OUT019,1234.591445
FDA14,OUT013,2160.201602
DRC24,OUT035,2567.444838
FDW21,OUT018,1529.724537
NCH29,OUT046,1866.011899
FDU58,OUT013,2655.725851
FDY27,OUT017,2876.901971
FDV56,OUT035,1823.975205
FDT59,OUT046,3608.323966
FDB23,OUT046,3853.765284
FDR49,OUT045,712.6746247
FDB03,OUT010,1028.332446
FDN39,OUT045,2789.0948
FDX02,OUT027,5441.302167
FDQ16,OUT027,2915.399462
FDU35,OUT018,1604.302759
NCT29,OUT013,2067.819581
FDZ27,OUT046,723.0541296
FDN57,OUT017,2255.901775
FDA03,OUT018,1949.487139
FDZ36,OUT045,3226.317996
NCU05,OUT013,1292.772168
FDT39,OUT018,2326.34415
FDK60,OUT017,1645.615586
FDZ25,OUT017,3044.122956
FDG12,OUT046,2081.473157
DRB01,OUT019,816.6137542
NCC43,OUT027,5373.085202
FDX13,OUT019,1179.636575
FDM22,OUT049,959.0727875
FDJ03,OUT027,1720.055616
FDU14,OUT018,3497.174021
FDB33,OUT010,659.4888458
FDP27,OUT046,3207.817151
FDO38,OUT010,0
FDE28,OUT027,5745.58843
FDO27,OUT035,1606.358806
DRL23,OUT027,3110.970173
FDS28,OUT046,894.5157085
FDX24,OUT013,1334.536361
FDZ02,OUT035,1553.03452
FDL46,OUT045,1743.974235
FDS60,OUT027,4050.943252
NCO06,OUT017,545.7987466
FDO16,OUT035,1620.596244
FDC60,OUT049,1754.764052
FDA48,OUT018,3360.36561
FDZ36,OUT027,4435.877557
FDK27,OUT045,1825.472119
FDW23,OUT018,630.0496573
FDM14,OUT018,1519.658861
FDM14,OUT013,1851.725302
FDW60,OUT018,2657.566087
FDE21,OUT013,2058.331475
NCM42,OUT035,1965.050397
FDY59,OUT010,0
DRI49,OUT049,1235.665699
FDT28,OUT019,542.930487
FDQ22,OUT018,530.7978181
FDR60,OUT049,1221.78335
FDC50,OUT019,0
FDV24,OUT013,2481.741345
DRF48,OUT010,514.5116445
FDQ47,OUT046,631.2990779
DRN36,OUT049,1600.714845
NCY06,OUT035,2132.300978
FDE52,OUT035,1498.901384
NCB54,OUT045,1933.818694
NCF31,OUT035,2581.781112
FDJ08,OUT027,5050.778161
NCC07,OUT017,1832.685031
NCD19,OUT027,1695.493093
FDL46,OUT049,1797.339969
FDM20,OUT045,3982.65787
NCI06,OUT010,896.3987975
DRM11,OUT035,4352.315625
NCH07,OUT018,2226.230531
FDS23,OUT013,2062.28992
FDO49,OUT018,621.6506413
FDS35,OUT049,1133.039487
DRK39,OUT045,1256.968245
DRI39,OUT049,972.8485623
FDV04,OUT017,2400.939846
NCN14,OUT035,2734.088577
FDH08,OUT013,3429.577039
FDS20,OUT046,3157.267346
FDV40,OUT049,1246.534192
FDZ48,OUT010,0
FDS24,OUT027,2419.940045
FDK44,OUT049,2643.508974
FDS48,OUT045,2443.687167
FDK26,OUT010,800.0281941
FDD23,OUT045,3122.376573
NCH54,OUT017,2792.033051
NCP14,OUT010,13.93888411
FDM60,OUT010,0
FDV24,OUT017,2454.503341
FDH08,OUT018,3329.108137
FDS12,OUT027,3486.453121
FDR39,OUT027,4830.177935
FDP12,OUT027,1731.690962
DRF60,OUT027,5491.778976
FDC09,OUT035,1751.069662
FDF50,OUT018,3120.871596
FDG28,OUT035,3836.194196
NCE19,OUT017,933.5630268
NCM53,OUT010,40.97752129
NCN18,OUT049,1903.498544
FDF32,OUT035,3310.010188
FDF11,OUT013,3484.893175
DRI59,OUT049,3929.860589
NCG54,OUT035,2893.917692
FDM44,OUT046,1602.826796
FDT57,OUT018,2886.401751
FDV24,OUT046,2379.274115
FDI50,OUT019,1387.330421
FDS09,OUT035,866.1657261
NCC31,OUT027,3501.367428
FDQ07,OUT019,991.3018587
FDC22,OUT017,3340.254211
FDZ56,OUT046,2645.017836
FDZ40,OUT019,0
FDS46,OUT027,3202.420871
DRD24,OUT045,2079.064061
FDV45,OUT017,3262.681177
FDL26,OUT045,2685.325156
FDA56,OUT018,1685.466784
FDN27,OUT046,1700.164299
FDM20,OUT049,4013.202227
FDO16,OUT017,1611.670321
FDL03,OUT035,3265.9431
FDE58,OUT046,1870.072967
FDI02,OUT027,3211.940448
NCC55,OUT019,0
FDR03,OUT018,2839.765729
FDB14,OUT017,1653.739151
FDR45,OUT013,3672.047375
NCN07,OUT017,2061.798949
FDM51,OUT019,0
FDT52,OUT027,6099.794848
FDL26,OUT046,2532.599502
NCZ42,OUT046,3564.302275
DRI47,OUT019,539.407541
FDW40,OUT013,2439.740924
FDN34,OUT046,2720.335986
FDS01,OUT035,3105.320376
NCG55,OUT045,1862.285157
FDC11,OUT035,1465.641594
FDX35,OUT018,3363.69991
NCB06,OUT046,2544.812864
FDR09,OUT019,1354.227366
FDC53,OUT017,1617.022626
FDY45,OUT013,3373.178207
FDA22,OUT010,729.7179063
FDE02,OUT035,1540.732311
FDW21,OUT045,1661.387782
FDV34,OUT046,1200.903359
FDS59,OUT049,1924.137417
NCW17,OUT017,2193.257456
NCK54,OUT046,1856.646792
FDG17,OUT019,1555.367337
FDG35,OUT017,2939.41121
FDD08,OUT010,0
NCO07,OUT017,3967.819595
FDJ10,OUT010,399.2108047
FDW36,OUT017,1710.218055
FDW21,OUT010,42.06836293
FDY19,OUT017,2110.800157
DRE03,OUT013,626.1550897
NCC55,OUT049,698.1730127
FDH52,OUT010,0
FDO09,OUT017,3856.241346
FDU43,OUT045,3946.785458
FDX09,OUT010,719.2426751
FDH40,OUT019,0
FDW58,OUT017,1693.602017
FDC47,OUT017,4132.516341
NCR41,OUT035,1582.972299
DRG49,OUT035,4496.311054
FDC52,OUT027,3888.847031
FDY13,OUT046,1174.699049
FDY35,OUT013,836.9710388
FDI35,OUT017,3546.993485
NCU18,OUT049,2585.564102
FDY33,OUT018,2497.195385
FDC15,OUT027,3659.128685
FDU01,OUT049,3043.112924
NCU42,OUT046,2826.816953
NCV29,OUT018,2510.619468
NCY30,OUT017,3031.968245
FDQ46,OUT049,1960.52267
FDG58,OUT027,3799.424179
FDK33,OUT017,3856.651535
NCD07,OUT045,1880.185024
NCX29,OUT027,3922.38147
NCT42,OUT013,2306.130598
DRN59,OUT035,789.5266538
FDI44,OUT035,1280.969905
FDA45,OUT049,2295.579343
FDP31,OUT045,1008.327351
FDY01,OUT046,1929.651222
FDT09,OUT018,1919.541966
DRH03,OUT027,2686.024584
FDA36,OUT018,2254.61033
NCF31,OUT017,2554.206937
FDG14,OUT049,2571.493815
FDG28,OUT027,6143.405605
FDU14,OUT049,3781.314847
FDY47,OUT019,296.3973324
FDI56,OUT049,1550.069329
DRD01,OUT013,883.7257016
FDM22,OUT046,915.3272556
FDH33,OUT013,792.2567408
DRZ24,OUT013,2097.445072
NCQ38,OUT046,1569.084905
FDO16,OUT027,2032.760945
FDU07,OUT027,3886.444595
NCB07,OUT013,2968.495513
FDU48,OUT045,2050.353942
NCM43,OUT045,2721.356013
FDR31,OUT010,585.594959
DRK49,OUT018,451.3050039
NCI30,OUT010,1322.180884
DRD60,OUT017,3059.993734
NCG19,OUT046,3310.17579
FDH12,OUT035,1716.444285
FDM32,OUT035,1606.136172
FDM27,OUT035,2556.011083
NCU53,OUT027,3924.247342
NCQ18,OUT046,1557.458878
FDS10,OUT013,2962.930364
FDB33,OUT027,4183.414397
FDI12,OUT013,1526.020477
NCW42,OUT013,3425.43179
NCC06,OUT018,1892.125329
FDW02,OUT017,2265.933546
NCD43,OUT017,1764.415017
FDM57,OUT018,1060.899514
FDA58,OUT017,3443.885955
FDK56,OUT046,3118.230465
FDP52,OUT045,3949.585518
FDW20,OUT018,1747.01842
FDS52,OUT049,1615.388564
NCT29,OUT018,1603.82826
NCL54,OUT013,3036.388524
FDC05,OUT045,2816.815345
FDF34,OUT035,3254.051967
FDP03,OUT027,3797.246647
FDD32,OUT010,0
FDZ10,OUT045,2101.647239
FDZ40,OUT035,885.4633824
FDD51,OUT018,503.8899592
NCY30,OUT019,542.3421519
FDP58,OUT017,3419.752657
FDV49,OUT017,4534.477146
FDY24,OUT019,0
NCO55,OUT017,1736.3291
FDR13,OUT017,2063.94457
FDS51,OUT017,1095.364348
FDP26,OUT045,1506.353083
NCB54,OUT027,3616.101829
FDF32,OUT017,3485.998146
FDN31,OUT018,2570.154823
DRM48,OUT017,668.4204165
FDN20,OUT049,2794.192489
DRL01,OUT046,4187.632975
FDV56,OUT049,1918.447321
DRH13,OUT027,2974.558458
FDA03,OUT017,2359.320728
FDF47,OUT027,5533.145124
FDX32,OUT046,2392.95451
FDX57,OUT049,1680.341344
NCA30,OUT045,3001.407222
FDO49,OUT013,692.600723
FDL04,OUT019,0
DRM48,OUT035,655.4843248
FDR16,OUT013,3346.680153
NCC19,OUT018,2663.790007
NCE42,OUT045,3289.128207
FDY24,OUT017,1153.868005
FDH19,OUT049,2679.904172
FDJ46,OUT013,2804.467467
FDN45,OUT010,944.1917052
FDY08,OUT035,2423.275997
FDZ37,OUT035,1482.627461
NCT30,OUT045,904.305716
DRY23,OUT018,360.4552635
NCZ30,OUT018,1827.268577
FDC44,OUT018,1579.262439
FDB45,OUT035,1760.958541
FDY04,OUT013,2684.192963
FDM27,OUT046,2516.087136
