Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1534.124049
FDW14,OUT017,1229.769534
NCN55,OUT010,785.3119956
FDQ58,OUT017,2662.176874
FDY38,OUT027,5882.710274
FDH56,OUT046,1878.533775
FDL48,OUT018,602.9899826
FDC48,OUT027,2333.55757
FDN33,OUT045,1590.086346
FDA36,OUT017,3325.507804
FDT44,OUT017,1906.029401
FDQ56,OUT045,1285.830886
NCC54,OUT019,578.2575247
FDU11,OUT049,2143.182664
DRL59,OUT013,759.0798661
FDM24,OUT049,2592.855005
FDI57,OUT045,3261.701457
DRC12,OUT018,2935.141899
NCM42,OUT027,3134.435178
FDA46,OUT010,689.4132729
FDA31,OUT013,2852.434134
NCJ31,OUT035,3536.972558
FDG52,OUT046,736.2165494
NCL19,OUT019,507.5808633
FDS10,OUT035,2982.579291
FDX22,OUT010,749.3590894
NCF19,OUT035,786.8322222
NCE06,OUT046,2501.273989
DRC27,OUT046,3570.141099
FDE21,OUT035,2011.268044
NCR42,OUT019,61.79515153
FDX51,OUT018,2984.557131
NCR06,OUT018,547.7706673
FDU31,OUT027,5778.427078
FDU59,OUT017,2657.109498
FDR03,OUT027,5695.430117
FDS49,OUT027,2487.447783
FDD48,OUT010,376.4771131
NCF18,OUT017,3322.14438
NCD43,OUT027,2953.2508
NCD54,OUT018,2012.360084
FDY19,OUT010,336.7112733
NCY54,OUT017,2849.137991
NCL19,OUT018,2219.104191
FDP23,OUT010,516.9861608
FDC26,OUT013,1965.938456
FDR14,OUT010,151.6420418
NCS41,OUT035,3020.22446
FDF41,OUT035,3953.939136
FDU34,OUT046,1895.296335
DRH11,OUT046,956.6158966
FDM03,OUT013,1860.815877
FDS31,OUT017,3097.580988
FDJ20,OUT017,2007.167407
FDV44,OUT027,5413.928961
FDG02,OUT049,3543.58804
FDA09,OUT013,3130.827431
FDT04,OUT013,581.4712228
FDL58,OUT019,454.194394
FDE52,OUT045,1294.237205
FDW12,OUT035,2676.22947
FDL51,OUT017,3624.021875
NCY42,OUT027,3422.374882
FDR07,OUT017,1486.973946
FDN40,OUT045,2297.10679
FDB35,OUT027,2640.778522
FDA22,OUT017,2843.212415
NCL06,OUT046,4046.027037
FDI35,OUT013,3140.242667
NCW42,OUT045,3401.150201
NCX06,OUT049,3082.70466
FDC37,OUT027,3171.744582
FDZ14,OUT018,1753.424993
DRG49,OUT049,4086.452535
NCG06,OUT045,3603.231923
DRC36,OUT045,2807.789263
FDV21,OUT019,374.1140582
FDB53,OUT046,2467.380671
DRP47,OUT019,627.3175557
FDA14,OUT013,2493.10741
DRC24,OUT035,2599.987661
FDW21,OUT018,1448.956529
NCH29,OUT046,1764.425264
FDU58,OUT013,3076.208655
FDY27,OUT017,2927.223517
FDV56,OUT035,1829.503622
FDT59,OUT046,3762.963325
FDB23,OUT046,3648.044686
FDR49,OUT045,696.2921509
FDB03,OUT010,637.1880209
FDN39,OUT045,2764.868203
FDX02,OUT027,5697.64507
FDQ16,OUT027,3039.789313
FDU35,OUT018,1491.349038
NCT29,OUT013,2024.704695
FDZ27,OUT046,747.7962014
FDN57,OUT017,2103.505336
FDA03,OUT018,2238.498692
FDZ36,OUT045,3084.151506
NCU05,OUT013,1182.221938
FDT39,OUT018,2035.79666
FDK60,OUT017,1700.60116
FDZ25,OUT017,2950.383085
FDG12,OUT046,2007.362633
DRB01,OUT019,520.3289533
NCC43,OUT027,5852.999749
FDX13,OUT019,885.4503256
FDM22,OUT049,879.8098015
FDJ03,OUT027,1533.404983
FDU14,OUT018,3371.387737
FDB33,OUT010,521.1948833
FDP27,OUT046,3393.051316
FDO38,OUT010,207.7453559
FDE28,OUT027,5870.682628
FDO27,OUT035,1643.773857
DRL23,OUT027,3190.482329
FDS28,OUT046,850.1414677
FDX24,OUT013,1214.587389
FDZ02,OUT035,1597.584225
FDL46,OUT045,1761.333273
FDS60,OUT027,4435.73693
NCO06,OUT017,548.3417682
FDO16,OUT035,1399.139225
FDC60,OUT049,1501.633121
FDA48,OUT018,3287.221377
FDZ36,OUT027,5233.61845
FDK27,OUT045,1882.918098
FDW23,OUT018,609.840622
FDM14,OUT018,1482.812023
FDM14,OUT013,1690.296879
FDW60,OUT018,2532.825711
FDE21,OUT013,1908.912498
NCM42,OUT035,1871.500698
FDY59,OUT010,252.0399315
DRI49,OUT049,1213.715125
FDT28,OUT019,428.9933667
FDQ22,OUT018,510.4822175
FDR60,OUT049,1184.621383
FDC50,OUT019,305.5073544
FDV24,OUT013,2514.011741
DRF48,OUT010,247.727096
FDQ47,OUT046,651.2601846
DRN36,OUT049,1676.324533
NCY06,OUT035,2083.864495
FDE52,OUT035,1380.718092
NCB54,OUT045,1939.57861
NCF31,OUT035,2588.462315
FDJ08,OUT027,5413.083211
NCC07,OUT017,1798.141108
NCD19,OUT027,1588.622893
FDL46,OUT049,1807.964031
FDM20,OUT045,3896.408347
NCI06,OUT010,596.6571015
DRM11,OUT035,3945.920717
NCH07,OUT018,2286.936013
FDS23,OUT013,2081.269844
FDO49,OUT018,641.0532246
FDS35,OUT049,1055.189758
DRK39,OUT045,1138.24981
DRI39,OUT049,909.8662935
FDV04,OUT017,2672.328641
NCN14,OUT035,2991.85705
FDH08,OUT013,3857.504753
FDS20,OUT046,3073.570058
FDV40,OUT049,1149.917693
FDZ48,OUT010,278.46741
FDS24,OUT027,2241.832774
FDK44,OUT049,2797.899925
FDS48,OUT045,2515.07143
FDK26,OUT010,577.7204045
FDD23,OUT045,3478.705647
NCH54,OUT017,2761.566396
NCP14,OUT010,307.9785623
FDM60,OUT010,110.9025011
FDV24,OUT017,2507.529318
FDH08,OUT018,3362.251039
FDS12,OUT027,3626.5033
FDR39,OUT027,4869.915325
FDP12,OUT027,1316.197634
DRF60,OUT027,5762.707382
FDC09,OUT035,1769.239091
FDF50,OUT018,3212.961842
FDG28,OUT035,3997.208229
NCE19,OUT017,889.7370888
NCM53,OUT010,300.0731236
NCN18,OUT049,1883.641315
FDF32,OUT035,3472.607712
FDF11,OUT013,3833.9877
DRI59,OUT049,3792.418052
NCG54,OUT035,2795.180217
FDM44,OUT046,1599.000575
FDT57,OUT018,3312.100492
FDV24,OUT046,2470.008741
FDI50,OUT019,909.2863447
FDS09,OUT035,827.550126
NCC31,OUT027,4266.009896
FDQ07,OUT019,632.2111183
FDC22,OUT017,3424.219978
FDZ56,OUT046,2773.893835
FDZ40,OUT019,150.2238235
FDS46,OUT027,3426.52344
DRD24,OUT045,2014.084081
FDV45,OUT017,3470.990889
FDL26,OUT045,2544.265702
FDA56,OUT018,1660.119601
FDN27,OUT046,1662.327006
FDM20,OUT049,4083.864877
FDO16,OUT017,1383.578668
FDL03,OUT035,3512.756455
FDE58,OUT046,1772.652822
FDI02,OUT027,3373.038587
NCC55,OUT019,99.7022005
FDR03,OUT018,3136.386237
FDB14,OUT017,1331.522779
FDR45,OUT013,3741.376668
NCN07,OUT017,2075.101832
FDM51,OUT019,289.2275911
FDT52,OUT027,5973.916693
FDL26,OUT046,2521.024289
NCZ42,OUT046,3720.321327
DRI47,OUT019,537.5606782
FDW40,OUT013,2195.030144
FDN34,OUT046,2820.211168
FDS01,OUT035,2961.073812
NCG55,OUT045,1848.574423
FDC11,OUT035,1341.466655
FDX35,OUT018,3461.03572
NCB06,OUT046,2616.677366
FDR09,OUT019,619.2667172
FDC53,OUT017,1652.472176
FDY45,OUT013,3716.337665
FDA22,OUT010,505.5944234
FDE02,OUT035,1594.140927
FDW21,OUT045,1673.833022
FDV34,OUT046,1059.784943
FDS59,OUT049,1855.71489
NCW17,OUT017,2162.529131
NCK54,OUT046,1858.084466
FDG17,OUT019,1068.413318
FDG35,OUT017,2907.727116
FDD08,OUT010,66.08108835
NCO07,OUT017,3789.016034
FDJ10,OUT010,545.2040205
FDW36,OUT017,1739.792678
FDW21,OUT010,340.7616776
FDY19,OUT017,1936.089843
DRE03,OUT013,678.6165858
NCC55,OUT049,706.9504356
FDH52,OUT010,177.2845208
FDO09,OUT017,4155.164084
FDU43,OUT045,3791.913622
FDX09,OUT010,480.9940298
FDH40,OUT019,247.0390811
FDW58,OUT017,1693.65432
FDC47,OUT017,3918.806526
NCR41,OUT035,1462.808681
DRG49,OUT035,3958.754574
FDC52,OUT027,4404.196276
FDY13,OUT046,1115.88102
FDY35,OUT013,654.2185895
FDI35,OUT017,3197.764229
NCU18,OUT049,2564.246945
FDY33,OUT018,2435.90633
FDC15,OUT027,4345.867011
FDU01,OUT049,3349.721096
NCU42,OUT046,2829.690475
NCV29,OUT018,2530.472106
NCY30,OUT017,3076.686966
FDQ46,OUT049,1920.986498
FDG58,OUT027,4414.806881
FDK33,OUT017,3783.593927
NCD07,OUT045,1824.348627
NCX29,OUT027,4268.572162
NCT42,OUT013,2358.682532
DRN59,OUT035,765.0082625
FDI44,OUT035,1164.530977
FDA45,OUT049,2183.732513
FDP31,OUT045,912.0062248
FDY01,OUT046,1864.016143
FDT09,OUT018,1830.858323
DRH03,OUT027,2777.758146
FDA36,OUT018,2659.675225
NCF31,OUT017,2588.848691
FDG14,OUT049,2665.479018
FDG28,OUT027,5977.449793
FDU14,OUT049,3902.837549
FDY47,OUT019,448.6094057
FDI56,OUT049,1361.033969
DRD01,OUT013,877.9117923
FDM22,OUT046,854.8908998
FDH33,OUT013,777.5162015
DRZ24,OUT013,1877.039472
NCQ38,OUT046,1622.017205
FDO16,OUT027,2265.416086
FDU07,OUT027,4317.695736
NCB07,OUT013,3244.875859
FDU48,OUT045,1956.319226
NCM43,OUT045,2759.062821
FDR31,OUT010,535.5430812
DRK49,OUT018,549.0935956
NCI30,OUT010,847.0403258
DRD60,OUT017,3085.874985
NCG19,OUT046,3184.530609
FDH12,OUT035,1707.920484
FDM32,OUT035,1420.849464
FDM27,OUT035,2699.315816
NCU53,OUT027,4380.909157
NCQ18,OUT046,1641.226472
FDS10,OUT013,2929.611197
FDB33,OUT027,4509.080021
FDI12,OUT013,1380.718832
NCW42,OUT013,3521.350906
NCC06,OUT018,1739.730385
FDW02,OUT017,2266.056374
NCD43,OUT017,1727.794889
FDM57,OUT018,994.9565836
FDA58,OUT017,3743.984011
FDK56,OUT046,2992.060061
FDP52,OUT045,3746.910197
FDW20,OUT018,1596.413911
FDS52,OUT049,1681.353623
NCT29,OUT018,1645.837389
NCL54,OUT013,2944.106757
FDC05,OUT045,3245.322412
FDF34,OUT035,3479.105299
FDP03,OUT027,3787.767439
FDD32,OUT010,233.1117457
FDZ10,OUT045,1970.657043
FDZ40,OUT035,833.6554068
FDD51,OUT018,573.881673
NCY30,OUT019,415.9655338
FDP58,OUT017,3573.933101
FDV49,OUT017,4161.441295
FDY24,OUT019,184.6898917
NCO55,OUT017,1798.647626
FDR13,OUT017,2008.175331
FDS51,OUT017,1017.584873
FDP26,OUT045,1620.366921
NCB54,OUT027,3596.370508
FDF32,OUT017,3492.412348
FDN31,OUT018,2757.03959
DRM48,OUT017,622.0682552
FDN20,OUT049,2879.587597
DRL01,OUT046,3848.865059
FDV56,OUT049,1830.331542
DRH13,OUT027,3150.820076
FDA03,OUT017,2699.269261
FDF47,OUT027,5739.450971
FDX32,OUT046,2557.593262
FDX57,OUT049,1708.726073
NCA30,OUT045,3115.369319
FDO49,OUT013,754.9582472
FDL04,OUT019,280.1308649
DRM48,OUT035,645.3730993
FDR16,OUT013,3370.93609
NCC19,OUT018,2777.818351
NCE42,OUT045,3758.069205
FDY24,OUT017,1007.245573
FDH19,OUT049,2883.097632
FDJ46,OUT013,2983.573042
FDN45,OUT010,520.8346074
FDY08,OUT035,2169.425459
FDZ37,OUT035,1322.942418
NCT30,OUT045,805.104583
DRY23,OUT018,543.4690079
NCZ30,OUT018,1678.756967
FDC44,OUT018,1544.188035
FDB45,OUT035,1710.662112
FDY04,OUT013,2712.877808
FDM27,OUT046,2644.215713
FDZ43,OUT017,3996.845994
FDT39,OUT019,339.0821792
NCC06,OUT019,401.0937025
FDL15,OUT027,4327.92556
FDL57,OUT017,4183.325017
FDU08,OUT046,1625.517276
FDK40,OUT017,4220.138872
FDQ12,OUT010,627.3790339
FDS48,OUT017,2622.22261
FDP09,OUT045,3390.025669
FDW21,OUT049,1546.402698
FDY25,OUT035,3022.939107
DRE13,OUT017,1338.080739
FDV43,OUT019,100.9891259
