Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1620.264614
FDW14,OUT017,1419.487788
NCN55,OUT010,1401.565661
FDQ58,OUT017,2444.711736
FDY38,OUT027,5693.818297
FDH56,OUT046,1876.224119
FDL48,OUT018,565.3809267
FDC48,OUT027,2539.794231
FDN33,OUT045,1418.459692
FDA36,OUT017,3037.375993
FDT44,OUT017,1931.952245
FDQ56,OUT045,1482.35634
NCC54,OUT019,1505.368275
FDU11,OUT049,2101.50795
DRL59,OUT013,739.0436707
FDM24,OUT049,2513.164432
FDI57,OUT045,3680.222822
DRC12,OUT018,2747.984784
NCM42,OUT027,3191.57258
FDA46,OUT010,987.9553315
FDA31,OUT013,3088.108677
NCJ31,OUT035,3329.756402
FDG52,OUT046,755.3911782
NCL19,OUT019,192.6220031
FDS10,OUT035,2986.341664
FDX22,OUT010,1245.157651
NCF19,OUT035,870.8519758
NCE06,OUT046,2422.61046
DRC27,OUT046,3398.475194
FDE21,OUT035,2133.859092
NCR42,OUT019,0
FDX51,OUT018,2756.689845
NCR06,OUT018,488.8865325
FDU31,OUT027,5358.059288
FDU59,OUT017,2401.587326
FDR03,OUT027,5033.287362
FDS49,OUT027,2878.01606
FDD48,OUT010,17.27775976
NCF18,OUT017,3152.925025
NCD43,OUT027,2823.887187
NCD54,OUT018,1839.989966
FDY19,OUT010,92.9702753
NCY54,OUT017,2721.480937
NCL19,OUT018,2074.520975
FDP23,OUT010,1273.540567
FDC26,OUT013,1900.007817
FDR14,OUT010,0
NCS41,OUT035,3108.972448
FDF41,OUT035,3987.788058
FDU34,OUT046,2085.357933
DRH11,OUT046,889.9699757
FDM03,OUT013,1927.276827
FDS31,OUT017,3173.945432
FDJ20,OUT017,2059.36136
FDV44,OUT027,4435.26166
FDG02,OUT049,3095.852935
FDA09,OUT013,3270.96603
FDT04,OUT013,654.640282
FDL58,OUT019,1717.878646
FDE52,OUT045,1427.561302
FDW12,OUT035,2425.995001
FDL51,OUT017,3503.586591
NCY42,OUT027,3290.962005
FDR07,OUT017,1554.025398
FDN40,OUT045,2421.003424
FDB35,OUT027,2893.945366
FDA22,OUT017,2823.476546
NCL06,OUT046,4286.655612
FDI35,OUT013,3111.220417
NCW42,OUT045,3524.892698
NCX06,OUT049,2998.914904
FDC37,OUT027,3122.949818
FDZ14,OUT018,1638.86762
DRG49,OUT049,4480.679296
NCG06,OUT045,3530.059441
DRC36,OUT045,2905.013116
FDV21,OUT019,81.54393876
FDB53,OUT046,2587.7771
DRP47,OUT019,1392.392587
FDA14,OUT013,2180.057491
DRC24,OUT035,2705.264794
FDW21,OUT018,1400.286169
NCH29,OUT046,1797.154026
FDU58,OUT013,2886.927274
FDY27,OUT017,2806.084118
FDV56,OUT035,1746.274655
FDT59,OUT046,3557.239165
FDB23,OUT046,3466.9353
FDR49,OUT045,791.8172913
FDB03,OUT010,1395.891358
FDN39,OUT045,2613.618092
FDX02,OUT027,5236.747558
FDQ16,OUT027,2985.414212
FDU35,OUT018,1496.389387
NCT29,OUT013,1871.218277
FDZ27,OUT046,709.3499031
FDN57,OUT017,2324.216371
FDA03,OUT018,2005.596837
FDZ36,OUT045,3251.889117
NCU05,OUT013,1268.074948
FDT39,OUT018,2156.080156
FDK60,OUT017,1625.399627
FDZ25,OUT017,3097.250619
FDG12,OUT046,2001.685679
DRB01,OUT019,943.9177128
NCC43,OUT027,5174.120502
FDX13,OUT019,1605.487317
FDM22,OUT049,992.0213222
FDJ03,OUT027,1927.552588
FDU14,OUT018,3741.974038
FDB33,OUT010,641.6721019
FDP27,OUT046,3151.692414
FDO38,OUT010,0
FDE28,OUT027,5606.653052
FDO27,OUT035,1566.286429
DRL23,OUT027,2937.698303
FDS28,OUT046,861.7948255
FDX24,OUT013,1502.437658
FDZ02,OUT035,1437.084096
FDL46,OUT045,1655.36511
FDS60,OUT027,4147.078205
NCO06,OUT017,575.2306472
FDO16,OUT035,1780.87082
FDC60,OUT049,1844.581803
FDA48,OUT018,3298.096571
FDZ36,OUT027,4611.831689
FDK27,OUT045,1786.566829
FDW23,OUT018,437.012756
FDM14,OUT018,1474.916912
FDM14,OUT013,1755.595864
FDW60,OUT018,2886.960718
FDE21,OUT013,2048.72733
NCM42,OUT035,1838.955438
FDY59,OUT010,0
DRI49,OUT049,1310.74026
FDT28,OUT019,678.6021661
FDQ22,OUT018,431.529202
FDR60,OUT049,1263.327472
FDC50,OUT019,0
FDV24,OUT013,2519.595114
DRF48,OUT010,602.8800437
FDQ47,OUT046,629.429669
DRN36,OUT049,1631.871102
NCY06,OUT035,2109.920904
FDE52,OUT035,1484.507125
NCB54,OUT045,2057.866647
NCF31,OUT035,2408.154391
FDJ08,OUT027,4654.401836
NCC07,OUT017,1765.155325
NCD19,OUT027,2138.183468
FDL46,OUT049,1724.65323
FDM20,OUT045,4276.60834
NCI06,OUT010,873.2734457
DRM11,OUT035,3972.262724
NCH07,OUT018,2303.136676
FDS23,OUT013,2200.708296
FDO49,OUT018,630.5451342
FDS35,OUT049,1156.240516
DRK39,OUT045,1289.837083
DRI39,OUT049,942.5235486
