Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW58,OUT049,1620.664348
FDW14,OUT017,1305.809975
NCN55,OUT010,644.4706973
FDQ58,OUT017,2554.699375
FDY38,OUT027,5868.836263
FDH56,OUT046,1841.182592
FDL48,OUT018,590.5335312
FDC48,OUT027,2337.469235
FDN33,OUT045,1554.329151
FDA36,OUT017,3112.774135
FDT44,OUT017,1884.402463
FDQ56,OUT045,1295.69448
NCC54,OUT019,382.7540387
FDU11,OUT049,2025.281488
DRL59,OUT013,782.1478402
FDM24,OUT049,2475.243958
FDI57,OUT045,3161.265367
DRC12,OUT018,2798.197544
NCM42,OUT027,3032.476597
FDA46,OUT010,666.7495961
FDA31,OUT013,2843.870213
NCJ31,OUT035,3942.146116
FDG52,OUT046,756.985124
NCL19,OUT019,451.0121921
FDS10,OUT035,2978.138114
FDX22,OUT010,520.3410934
NCF19,OUT035,806.6437884
NCE06,OUT046,2450.365546
DRC27,OUT046,3874.92652
FDE21,OUT035,1888.31755
NCR42,OUT019,44.24722839
FDX51,OUT018,2872.093414
NCR06,OUT018,526.7295145
FDU31,OUT027,5562.360372
FDU59,OUT017,2606.817789
FDR03,OUT027,5208.028069
FDS49,OUT027,2434.933691
FDD48,OUT010,299.4269839
NCF18,OUT017,3147.76425
NCD43,OUT027,2913.247367
NCD54,OUT018,1940.656527
FDY19,OUT010,307.1660612
NCY54,OUT017,2821.840112
NCL19,OUT018,2093.284211
FDP23,OUT010,429.5955072
FDC26,OUT013,1828.939377
FDR14,OUT010,127.7365014
NCS41,OUT035,3051.6196
FDF41,OUT035,4213.302936
FDU34,OUT046,1892.702035
DRH11,OUT046,972.6093814
FDM03,OUT013,1731.948333
FDS31,OUT017,3078.879372
FDJ20,OUT017,1969.980365
FDV44,OUT027,4998.249574
FDG02,OUT049,3209.259904
FDA09,OUT013,3082.336745
FDT04,OUT013,598.1579936
FDL58,OUT019,448.2705041
FDE52,OUT045,1342.100144
FDW12,OUT035,2483.374177
FDL51,OUT017,3601.82731
NCY42,OUT027,3481.028207
FDR07,OUT017,1415.109677
FDN40,OUT045,2276.570327
FDB35,OUT027,2638.851449
FDA22,OUT017,2817.779884
NCL06,OUT046,4400.613735
FDI35,OUT013,3123.342443
NCW42,OUT045,3573.012497
NCX06,OUT049,3058.959648
FDC37,OUT027,3043.292525
FDZ14,OUT018,1698.82348
DRG49,OUT049,4330.202784
NCG06,OUT045,4111.966327
DRC36,OUT045,2807.060222
FDV21,OUT019,364.0579014
FDB53,OUT046,2348.829256
DRP47,OUT019,655.6098764
FDA14,OUT013,2359.581507
DRC24,OUT035,2494.667176
FDW21,OUT018,1422.504255
NCH29,OUT046,1639.355168
FDU58,OUT013,3085.400954
FDY27,OUT017,2891.25727
FDV56,OUT035,1796.950799
FDT59,OUT046,3760.246955
FDB23,OUT046,3680.922269
FDR49,OUT045,698.317149
FDB03,OUT010,597.9510776
FDN39,OUT045,2686.482325
FDX02,OUT027,5613.65229
FDQ16,OUT027,2987.799532
FDU35,OUT018,1395.988541
NCT29,OUT013,1984.45447
FDZ27,OUT046,775.629373
FDN57,OUT017,2134.969182
FDA03,OUT018,2115.487666
FDZ36,OUT045,3094.430888
NCU05,OUT013,1240.1179
FDT39,OUT018,2057.409479
FDK60,OUT017,1637.692935
FDZ25,OUT017,2894.487448
FDG12,OUT046,1949.23722
DRB01,OUT019,377.9862833
NCC43,OUT027,6227.322869
FDX13,OUT019,720.2694953
FDM22,OUT049,879.2395726
FDJ03,OUT027,1580.699879
FDU14,OUT018,3765.05228
FDB33,OUT010,475.7139988
FDP27,OUT046,3163.001154
FDO38,OUT010,197.994282
FDE28,OUT027,5806.387645
FDO27,OUT035,1587.284082
DRL23,OUT027,3013.874839
FDS28,OUT046,899.887554
FDX24,OUT013,1269.568026
FDZ02,OUT035,1576.665298
FDL46,OUT045,1768.324956
FDS60,OUT027,4515.900477
NCO06,OUT017,596.4259814
FDO16,OUT035,1397.990608
FDC60,OUT049,1426.264946
FDA48,OUT018,3234.746282
FDZ36,OUT027,4964.130714
FDK27,OUT045,1883.32273
FDW23,OUT018,597.2634835
FDM14,OUT018,1465.345382
FDM14,OUT013,1651.939241
FDW60,OUT018,2583.265759
FDE21,OUT013,1851.194168
NCM42,OUT035,1810.75618
FDY59,OUT010,251.8132828
DRI49,OUT049,1218.03279
FDT28,OUT019,401.4692466
FDQ22,OUT018,514.4207859
FDR60,OUT049,1127.383426
FDC50,OUT019,261.9152047
FDV24,OUT013,2413.814197
DRF48,OUT010,334.4588847
FDQ47,OUT046,674.0599535
DRN36,OUT049,1616.564469
NCY06,OUT035,2055.781745
FDE52,OUT035,1398.491452
NCB54,OUT045,1954.867699
NCF31,OUT035,2475.31668
FDJ08,OUT027,4966.21935
NCC07,OUT017,1712.611034
NCD19,OUT027,1499.979339
FDL46,OUT049,1851.018241
FDM20,OUT045,4107.329568
NCI06,OUT010,446.9524376
DRM11,OUT035,4311.230408
NCH07,OUT018,2220.862705
FDS23,OUT013,2082.744506
FDO49,OUT018,615.8902713
FDS35,OUT049,1061.088664
DRK39,OUT045,1201.752095
DRI39,OUT049,925.6524737
FDV04,OUT017,2590.31463
NCN14,OUT035,2987.924161
FDH08,OUT013,4043.14563
FDS20,OUT046,3041.179354
FDV40,OUT049,1130.967033
FDZ48,OUT010,284.0398471
FDS24,OUT027,2317.745227
FDK44,OUT049,2847.65547
FDS48,OUT045,2388.684762
FDK26,OUT010,571.0622781
FDD23,OUT045,3178.97544
NCH54,OUT017,2624.202307
NCP14,OUT010,285.0371926
FDM60,OUT010,69.98482412
FDV24,OUT017,2389.535348
FDH08,OUT018,3442.400978
FDS12,OUT027,3494.540272
FDR39,OUT027,4782.881145
FDP12,OUT027,1273.276164
DRF60,OUT027,5627.109983
FDC09,OUT035,1707.484534
FDF50,OUT018,3029.797516
FDG28,OUT035,4253.633057
NCE19,OUT017,923.4848289
NCM53,OUT010,262.9814794
NCN18,OUT049,1836.428087
FDF32,OUT035,3352.88076
FDF11,OUT013,4139.684619
DRI59,OUT049,3883.278251
NCG54,OUT035,2767.801893
FDM44,OUT046,1571.35071
FDT57,OUT018,3482.561988
FDV24,OUT046,2339.175696
FDI50,OUT019,570.2359199
FDS09,OUT035,832.6245756
NCC31,OUT027,4134.045075
FDQ07,OUT019,592.3442539
FDC22,OUT017,3270.308263
FDZ56,OUT046,2728.897346
FDZ40,OUT019,121.6732585
FDS46,OUT027,3319.402265
DRD24,OUT045,2072.048815
FDV45,OUT017,3234.752402
FDL26,OUT045,2451.412799
FDA56,OUT018,1664.642655
